run_name,cluster,budget_half,hypothesis,variant,seed,train_split_id,val_split_id,test_split_id,confirm_split_id,stage,commit,parent_checkpoint,config_path,results_dir,status,reproduced,retired,retirement_reason,summary_json,verification_json,verification_status,notes
20260320_163732_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_short_seed1736,G,exploration,Shorter cross-polish tests whether the bridge gains come from early improvements and whether fewer steps reduce base variance.,partialinit-sinkonlylonger-to-sinkreadout-short,1736,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,tuned,2ae7d68,results/phase7_dev/20260320_161139_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1736/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_short_seed1736.yaml,results/phase7_dev/20260320_163732_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_short_seed1736,completed,unknown,true,Shorter continuation selected the same checkpoint regime as the default bridge and produced no measurable improvement.,results/phase7_dev/20260320_163732_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_short_seed1736/summary.json,results/phase7_dev/20260320_163732_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_short_seed1736/artifacts/phase7_verify/verification.json,base_verified,"Independent base verify was identical to the default seed-1736 bridge at 0.5182/0.4460/0.2660/0.2400/86.36, so shorter training does not improve this branch."
20260320_164218_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1734,G,exploration,Additional exact rerun checks whether the sink-only->sink+readout bridge reproduces cleanly on one of the strongest panel seeds rather than only on the original rerun seed.,partialinit-sinkonlylonger-to-sinkreadout-rerun,1734,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,rerun,2ae7d68,results/phase7_dev/20260320_161249_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1734/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1734.yaml,results/phase7_dev/20260320_164218_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1734,completed,yes,false,,results/phase7_dev/20260320_164218_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1734/summary.json,results/phase7_dev/20260320_164218_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1734/artifacts/phase7_verify/verification.json,base_verified,"Trainer rerun matched seed1734 bit-for-bit on best-val and test. Independent base verify stayed in the same regime at 0.5218/0.4508/0.2580/0.2440/86.68, confirming the bridge is reproducible beyond the seed1736 rerun."
20260320_164218_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1735,G,exploration,Additional exact rerun checks whether the sink-only->sink+readout bridge also reproduces on the strongest held-confirm panel seed.,partialinit-sinkonlylonger-to-sinkreadout-rerun,1735,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,rerun,2ae7d68,results/phase7_dev/20260320_161249_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_readoutthen_sinkonly_longer_seed1735/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1735.yaml,results/phase7_dev/20260320_164218_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1735,completed,yes,false,,results/phase7_dev/20260320_164218_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1735/summary.json,results/phase7_dev/20260320_164218_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkonlylonger_to_sinkreadout_seed1735/artifacts/phase7_verify/verification.json,base_verified,"Trainer rerun matched seed1735 bit-for-bit on best-val and test. Independent base verify reproduced at 0.5143/0.4538/0.2647/0.2373/84.55, so the bridge remains stable on both base and held-confirm-favorable seeds."
20260320_171224_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkreadout_stable,G,exploration,Auto-generated phase-7 ledger entry for hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkreadout_stable.,hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkreadout_stable,,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,tuned,2270040,,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkreadout_stable.yaml,results/phase7_dev/20260320_171224_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkreadout_stable,completed,unknown,false,,results/phase7_dev/20260320_171224_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkreadout_stable/summary.json,results/phase7_dev/20260320_171224_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_sinkreadout_stable/artifacts/phase7_verify/verification.json,base_verified,"Auto-imported summary: overall=0.5479, route=0.4062, fq_acc=0.2403, fq_route=0.0139, fq_exit=40.91."
20260320_171224_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_stable,G,exploration,Auto-generated phase-7 ledger entry for hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_stable.,hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_stable,,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,tuned,2270040,,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_stable.yaml,results/phase7_dev/20260320_171224_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_stable,completed,unknown,false,,results/phase7_dev/20260320_171224_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_stable/summary.json,results/phase7_dev/20260320_171224_hard_st_benchmark_b_v2_controlsticky_keepalive_partialinit_coremem_stable/artifacts/phase7_verify/verification.json,base_verified,"Auto-imported summary: overall=0.4756, route=0.4688, fq_acc=0.2522, fq_route=0.0983, fq_exit=55.52."
hard_st_b_v2_controlsticky_keepalive_base_seed1001_p1,A,fruitful,Auto-generated phase-7 ledger entry for hard_st_b_v2_controlsticky_keepalive_base.,hard_st_b_v2_controlsticky_keepalive_base,1001,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,scout,2270040,,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_base.yaml,results/phase7_dev/hard_st_b_v2_controlsticky_keepalive_base_seed1001_p1,completed,unknown,false,,results/phase7_dev/hard_st_b_v2_controlsticky_keepalive_base_seed1001_p1/summary.json,,unverified,"Auto-imported summary: overall=0.4219, route=0.2275, fq_acc=0.2681, fq_route=0.0000, fq_exit=6.57."
hard_st_b_v2_controlsticky_keepalive_exitmask_phase7_seed1502_p1,A,fruitful,Auto-generated phase-7 ledger entry for hard_st_b_v2_controlsticky_keepalive_exitmask_phase7.,hard_st_b_v2_controlsticky_keepalive_exitmask_phase7,1502,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,scout,2270040,,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_exitmask_phase7.yaml,results/phase7_dev/hard_st_b_v2_controlsticky_keepalive_exitmask_phase7_seed1502_p1,completed,unknown,false,,results/phase7_dev/hard_st_b_v2_controlsticky_keepalive_exitmask_phase7_seed1502_p1/summary.json,,unverified,"Auto-imported summary: overall=0.2896, route=0.1655, fq_acc=0.2383, fq_route=0.0000, fq_exit=1.38."
hard_st_b_v2_controlsticky_keepalive_exitmask_releaseaux_phase7_seed1503_p1,A,fruitful,Auto-generated phase-7 ledger entry for hard_st_b_v2_controlsticky_keepalive_exitmask_releaseaux_phase7.,hard_st_b_v2_controlsticky_keepalive_exitmask_releaseaux_phase7,1503,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,scout,2270040,,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_exitmask_releaseaux_phase7.yaml,results/phase7_dev/hard_st_b_v2_controlsticky_keepalive_exitmask_releaseaux_phase7_seed1503_p1,completed,unknown,false,,results/phase7_dev/hard_st_b_v2_controlsticky_keepalive_exitmask_releaseaux_phase7_seed1503_p1/summary.json,,unverified,"Auto-imported summary: overall=0.2524, route=0.1929, fq_acc=0.2383, fq_route=0.0000, fq_exit=1.84."
hard_st_b_v2_controlsticky_keepalive_finalqueryinclusive_seed1002_p1,A,fruitful,Auto-generated phase-7 ledger entry for hard_st_b_v2_controlsticky_keepalive_finalqueryinclusive.,hard_st_b_v2_controlsticky_keepalive_finalqueryinclusive,1002,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,scout,2270040,,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_finalqueryinclusive.yaml,results/phase7_dev/hard_st_b_v2_controlsticky_keepalive_finalqueryinclusive_seed1002_p1,completed,unknown,false,,results/phase7_dev/hard_st_b_v2_controlsticky_keepalive_finalqueryinclusive_seed1002_p1/summary.json,,unverified,"Auto-imported summary: overall=0.5034, route=0.3228, fq_acc=0.2741, fq_route=0.0000, fq_exit=18.52."
hard_st_b_v2_controlsticky_keepalive_finalquerywaitonly_seed1003_p1,A,fruitful,Final-query-only keepalive supervision might widen the direct discovery basin by focusing the sticky controller on the hard mode.,keepalive-finalquerywaitonly,1003,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,scout,2270040,results/phase3_dev/hard_st_b_v2_keymem_payloadaux_oraclewarm/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_finalquerywaitonly.yaml,results/phase7_dev/hard_st_b_v2_controlsticky_keepalive_finalquerywaitonly_seed1003_p1,completed,no,false,,results/phase7_dev/hard_st_b_v2_controlsticky_keepalive_finalquerywaitonly_seed1003_p1/summary.json,,unverified,"Completed scout was a stronger negative than the stale ledger note had claimed. Test overall=0.2549, route=0.0632, fq_acc=0.2520, fq_route=0.0000, fq_exit=15.92. The final-query-wait-only shaping produced high delay mass on average but still failed completely on durable final-query routing."
hard_st_b_v2_controlsticky_keepalive_longerstrong_seed1006_p1,A,fruitful,Stronger persistence scales and a longer schedule may turn the sticky keepalive family from a lucky seed into a wider discovery basin.,keepalive-longerstrong,1006,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,scout,2270040,results/phase3_dev/hard_st_b_v2_keymem_payloadaux_oraclewarm/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_longerstrong.yaml,results/phase7_dev/hard_st_b_v2_controlsticky_keepalive_longerstrong_seed1006_p1,completed,no,false,,results/phase7_dev/hard_st_b_v2_controlsticky_keepalive_longerstrong_seed1006_p1/summary.json,,unverified,"Completed scout remained outside the keepalive basin despite stronger persistence and longer schedule: overall=0.5693, route=0.4066, fq_acc=0.2667, fq_route=0.0000, fq_exit=23.81, best_val=0.5679. This is a cleaner negative than releaseaux because it had more training budget and stronger control scales."
hard_st_b_v2_controlsticky_keepalive_longerstrong_seed1006_rerun1,A,fruitful,Exact same-seed rerun of the stronger keepalive-longerstrong scout checks whether that branch is at least reproducible before it is retired as a non-basin-widening negative.,keepalive-longerstrong-rerun,1006,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,rerun,2270040,results/phase3_dev/hard_st_b_v2_keymem_payloadaux_oraclewarm/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_longerstrong.yaml,results/phase7_dev/hard_st_b_v2_controlsticky_keepalive_longerstrong_seed1006_rerun1,completed,no,false,,results/phase7_dev/hard_st_b_v2_controlsticky_keepalive_longerstrong_seed1006_rerun1/summary.json,,unverified,"Exact rerun was a stronger negative than the original longerstrong scout. Test overall=0.4521, route=0.2607, fq_acc=0.2607, fq_route=0.0000, fq_exit=10.73, premature_exit=1.0000. That is well below the original seed1006_p1 result, so the longerstrong branch is not reproducible enough to treat as a real basin-widening improvement."
hard_st_b_v2_controlsticky_keepalive_releaseaux_seed1005_p1,A,fruitful,Adding explicit final-query release supervision may keep the sticky controller in the late-wait regime without reverting to premature exit.,keepalive-releaseaux,1005,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,scout,2270040,results/phase3_dev/hard_st_b_v2_keymem_payloadaux_oraclewarm/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_releaseaux.yaml,results/phase7_dev/hard_st_b_v2_controlsticky_keepalive_releaseaux_seed1005_p1,completed,no,false,,results/phase7_dev/hard_st_b_v2_controlsticky_keepalive_releaseaux_seed1005_p1/summary.json,,unverified,"Completed scout stayed outside the keepalive basin: overall=0.4919, route=0.3255, fq_acc=0.2426, fq_route=0.0000, fq_exit=18.13, best_val=0.4932. Release supervision delayed exits a bit relative to earlier direct attempts, but still failed to create real final-query route structure."
hard_st_b_v2_controlsticky_keepalive_replay_seed1505_p1,A,fruitful,Auto-generated phase-7 ledger entry for hard_st_b_v2_controlsticky_keepalive_replay.,hard_st_b_v2_controlsticky_keepalive_replay,1505,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,scout,2270040,,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_replay_seed1505.yaml,results/phase7_dev/hard_st_b_v2_controlsticky_keepalive_replay_seed1505_p1,completed,unknown,false,,results/phase7_dev/hard_st_b_v2_controlsticky_keepalive_replay_seed1505_p1/summary.json,,unverified,"Auto-imported summary: overall=0.4526, route=0.2578, fq_acc=0.2632, fq_route=0.0000, fq_exit=11.59."
hard_st_b_v2_controlsticky_keepalive_replay_seed1506_p1,A,fruitful,Auto-generated phase-7 ledger entry for hard_st_b_v2_controlsticky_keepalive_replay.,hard_st_b_v2_controlsticky_keepalive_replay,1506,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,scout,2270040,,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_replay_seed1506.yaml,results/phase7_dev/hard_st_b_v2_controlsticky_keepalive_replay_seed1506_p1,completed,unknown,false,,results/phase7_dev/hard_st_b_v2_controlsticky_keepalive_replay_seed1506_p1/summary.json,,unverified,"Auto-imported summary: overall=0.4761, route=0.2896, fq_acc=0.2582, fq_route=0.0000, fq_exit=14.32."
hard_st_b_v2_controlsticky_keepalive_triggermask_waitloss_phase7_seed1504_p1,A,fruitful,Auto-generated phase-7 ledger entry for hard_st_b_v2_controlsticky_keepalive_triggermask_waitloss_phase7.,hard_st_b_v2_controlsticky_keepalive_triggermask_waitloss_phase7,1504,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,scout,2270040,,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_triggermask_waitloss_phase7.yaml,results/phase7_dev/hard_st_b_v2_controlsticky_keepalive_triggermask_waitloss_phase7_seed1504_p1,completed,unknown,false,,results/phase7_dev/hard_st_b_v2_controlsticky_keepalive_triggermask_waitloss_phase7_seed1504_p1/summary.json,,unverified,"Auto-imported summary: overall=0.2407, route=0.0132, fq_acc=0.2532, fq_route=0.0000, fq_exit=23.27."
hard_st_b_v2_controlsticky_keepalive_waitloss_phase7_seed1501_p1,A,fruitful,Auto-generated phase-7 ledger entry for hard_st_b_v2_controlsticky_keepalive_waitloss_phase7.,hard_st_b_v2_controlsticky_keepalive_waitloss_phase7,1501,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,scout,2270040,,configs/phase7/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_waitloss_phase7.yaml,results/phase7_dev/hard_st_b_v2_controlsticky_keepalive_waitloss_phase7_seed1501_p1,completed,unknown,false,,results/phase7_dev/hard_st_b_v2_controlsticky_keepalive_waitloss_phase7_seed1501_p1/summary.json,,unverified,"Auto-imported summary: overall=0.2427, route=0.0063, fq_acc=0.2483, fq_route=0.0000, fq_exit=32.46."
hard_st_b_v2_forceoracle_es_rescue_refine_memoryonly_seed1602_p1,B,fruitful,Auto-generated phase-7 ledger entry for hard_st_b_v2_forceoracle_es_rescue_refine_memoryonly.,hard_st_b_v2_forceoracle_es_rescue_refine_memoryonly,1602,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,tuned,2270040,,configs/phase7/dev/hard_st_benchmark_b_v2_forceoracle_es_rescue_refine_memoryonly.yaml,results/phase7_dev/hard_st_b_v2_forceoracle_es_rescue_refine_memoryonly_seed1602_p1,completed,unknown,false,,results/phase7_dev/hard_st_b_v2_forceoracle_es_rescue_refine_memoryonly_seed1602_p1/summary.json,,unverified,"Auto-imported summary: overall=0.5210, route=0.4487, fq_acc=0.2661, fq_route=0.2880, fq_exit=71.05."
hard_st_b_v2_forceoracle_es_rescue_refine_memoryreadout_seed1603_p1,B,fruitful,Auto-generated phase-7 ledger entry for hard_st_b_v2_forceoracle_es_rescue_refine_memoryreadout.,hard_st_b_v2_forceoracle_es_rescue_refine_memoryreadout,1603,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,tuned,2270040,,configs/phase7/dev/hard_st_benchmark_b_v2_forceoracle_es_rescue_refine_memoryreadout.yaml,results/phase7_dev/hard_st_b_v2_forceoracle_es_rescue_refine_memoryreadout_seed1603_p1,completed,unknown,false,,results/phase7_dev/hard_st_b_v2_forceoracle_es_rescue_refine_memoryreadout_seed1603_p1/summary.json,,unverified,"Auto-imported summary: overall=0.5542, route=0.3193, fq_acc=0.2671, fq_route=0.0000, fq_exit=26.16."
hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryonly_seed1302_p1,B,fruitful,"If the reproduced medium forceoracle source only needs memory updates, memory-only reopening should preserve late-route structure with less overfitting than wider reopen masks.",forceoracle-longerstrong-refine-memoryonly,1302,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,scout,2270040,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_seed1302_rerun1/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_forceoracle_release_longerstrong_refine_memoryonly.yaml,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryonly_seed1302_p1,completed,no,false,,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryonly_seed1302_p1/summary.json,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryonly_seed1302_p1/artifacts/phase7_verify/verification.json,base_verified+confirm_verified,"Completed direct-source memory-only recovery stayed stable across locked confirmations but did not beat memoryreadout: verify base overall=0.4222, route=0.4707, fq_acc=0.2828, fq_route=0.5321, fq_exit=92.61; full locked=0.4176/0.4720/0.2854/0.5408/92.98; finalquery-heavy=0.3376/0.5078/0.2902/0.5402/93.10."
hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_nosink_seed1302_p1,B,fruitful,"If sink projection is unnecessary on the reproduced medium source, reopening memory and readout without sink_proj should preserve later exits while slightly improving route fidelity.",forceoracle-longerstrong-refine-memoryreadout-nosink,1302,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,scout,2270040,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_seed1302_rerun1/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_nosink.yaml,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_nosink_seed1302_p1,completed,no,false,,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_nosink_seed1302_p1/summary.json,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_nosink_seed1302_p1/artifacts/phase7_verify/verification.json,base_verified+confirm_verified,"Completed direct-source memoryreadout-nosink branch gave the best route-oriented tradeoff of the lighter reopen masks and stayed stable on locked confirms: base overall=0.4131, route=0.4870, fq_acc=0.2848, fq_route=0.5735, fq_exit=99.07; full locked=0.4157/0.4941/0.2868/0.5989/98.65; finalquery-heavy=0.3356/0.5436/0.2874/0.5821/97.86."
hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_nosink_seed1302_rerun1,B,fruitful,Exact same-seed rerun checks whether the medium-source memoryreadout-nosink tradeoff branch is reproducible before promotion.,forceoracle-longerstrong-refine-memoryreadout-nosink-rerun,1302,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,rerun,2270040,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_seed1302_rerun1/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_nosink.yaml,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_nosink_seed1302_rerun1,completed,yes,false,,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_nosink_seed1302_rerun1/summary.json,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_nosink_seed1302_rerun1/artifacts/phase7_verify/verification.json,base_verified+rerun_confirmed,"Exact same-seed rerun matched the first pass on val/test and independent verification. The direct medium-source memoryreadout-nosink branch is reproducible and remains a real tradeoff candidate relative to memoryreadout: verify base route=0.4714, fq_acc=0.2901, fq_route=0.5802; locked confirmations were already stable on the original run."
hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1302_p1,B,fruitful,Auto-generated phase-7 ledger entry for hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout.,hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout,1302,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,seed-panel,2270040,,configs/phase7/dev/hard_st_benchmark_b_v2_forceoracle_release_longerstrong_refine_memoryreadout.yaml,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1302_p1,completed,unknown,false,,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1302_p1/summary.json,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1302_p1/artifacts/phase7_verify/verification.json,base_verified,"Auto-imported summary: overall=0.4707, route=0.4961, fq_acc=0.3088, fq_route=0.5601, fq_exit=94.82."
hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1302_rerun1,B,fruitful,Auto-generated phase-7 ledger entry for hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout.,hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout,1302,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,rerun,2270040,,configs/phase7/dev/hard_st_benchmark_b_v2_forceoracle_release_longerstrong_refine_memoryreadout.yaml,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1302_rerun1,completed,yes,false,,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1302_rerun1/summary.json,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1302_rerun1/artifacts/phase7_verify/verification.json,base_verified+confirm_verified+rerun_confirmed,"Auto-imported summary: overall=0.4707, route=0.4961, fq_acc=0.3088, fq_route=0.5601, fq_exit=94.82."
hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1303_p1,B,fruitful,"If the direct medium-source memoryreadout path is a real basin and not a single refinement-seed accident, adjacent refinement seeds should stay in the same late-route regime.",forceoracle-longerstrong-refine-memoryreadout-seed1303,1303,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,seed-panel,2270040,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_seed1302_rerun1/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1303.yaml,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1303_p1,completed,no,false,,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1303_p1/summary.json,,base_verified,"First additional panel seed stayed in the same medium-source late-route regime instead of collapsing: test overall=0.4489, route=0.4811, fq_acc=0.2828, fq_route=0.5568, fq_exit=95.32. This is slightly weaker than seed1302 but close enough to justify building the rest of the panel."
hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1304_p1,B,fruitful,Additional panel seeds should reveal whether the direct medium-source memoryreadout branch is a stable basin or a narrow one-seed pocket.,forceoracle-longerstrong-refine-memoryreadout-seed1304,1304,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,seed-panel,2270040,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_seed1302_rerun1/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1304.yaml,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1304_p1,completed,no,false,,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1304_p1/summary.json,,base_verified,"Additional panel seed stayed in the same medium-source late-route regime: test overall=0.4453, route=0.4792, fq_acc=0.2861, fq_route=0.5615, fq_exit=95.09."
hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1305_p1,B,fruitful,Additional panel seeds should reveal whether the direct medium-source memoryreadout branch is a stable basin or a narrow one-seed pocket.,forceoracle-longerstrong-refine-memoryreadout-seed1305,1305,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001;confirm_seed=22001,seed-panel,2270040,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_seed1302_rerun1/hard_st_best.pt,configs/phase7/dev/hard_st_benchmark_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1305.yaml,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1305_p1,completed,no,false,,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1305_p1/summary.json,results/phase7_dev/hard_st_b_v2_forceoracle_release_longerstrong_refine_memoryreadout_seed1305_p1/artifacts/phase7_verify/verification.json,base_verified+confirm_verified,"Additional panel seed stayed in-family and survived locked confirmations: base overall=0.4246, route=0.4924, fq_acc=0.3090, fq_route=0.5908, fq_exit=98.65; full locked=0.4314/0.4954/0.3206/0.5874/99.04; finalquery-heavy=0.3474/0.5330/0.3025/0.5679/96.77."
