run_name,cluster,budget_half,hypothesis,variant,seed,train_split_id,val_split_id,test_split_id,confirm_split_id,stage,commit,parent_checkpoint,teacher_source,teacher_channels,release_schedule,config_path,results_dir,status,reproduced,retired,retirement_reason,summary_json,verification_json,verification_status,notes
hybrid_es_b_v2_teacher1826_selectroute_resume_from1826_seed1841_p1,D,fruitful,"If teacher-guided selectroute basin entry creates a cleaner ES entry point than the older weak and medium sources, a 2-GPU adapter ES resume from the 1826 teacher-free basin should improve content while preserving the late-route structure.",teacher1826_selectroute_adapter_es,1841,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,scout,9f14d85,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_medium_waitrelease_only_longrelease_selectroute_seed1826_p1/hard_st_best.pt,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_medium_waitrelease_only_longrelease_selectroute_seed1826_p1,none_at_es_time,teacher_free_es_resume,configs/phase8/dev/hybrid_es_benchmark_b_v2_teacher1826_selectroute_resume_from1826.yaml,results/phase8_dev/hybrid_es_b_v2_teacher1826_selectroute_resume_from1826_seed1841_p1,stopped_early,,false,,,results/phase8_dev/hybrid_es_b_v2_teacher1826_selectroute_resume_from1826_seed1841_p1/artifacts/phase8_verify/verification.json,base_verified,"Stopped once the failure mode was clear. Early validation briefly preserved the 1826 route-faithful basin (gen3 val overall=0.2539, fq_acc=0.2580, fq_route=0.9742, fq_exit=125.03), but the branch drifted steadily and the saved best checkpoint independently verifies as overall=0.2473, route=0.2712, fq_acc=0.2575, fq_route=0.0000, fq_exit=3.48. So adapter ES did not recover content from the 1826 source and the fq-accuracy selector let routing collapse."
hybrid_es_b_v2_teacher1826_selectroute_resume_routeronly_from1826_seed1841_p1,D,fruitful,"If adapter ES is not actually needed on the 1826 teacher-seeded basin, a source-matched 2-GPU router-only ES run should match or beat it while preserving the late-route structure.",teacher1826_selectroute_routeronly_es,1841,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,scout,9f14d85,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_medium_waitrelease_only_longrelease_selectroute_seed1826_p1/hard_st_best.pt,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_medium_waitrelease_only_longrelease_selectroute_seed1826_p1,none_at_es_time,teacher_free_es_resume,configs/phase8/dev/hybrid_es_benchmark_b_v2_teacher1826_selectroute_resume_routeronly_from1826.yaml,results/phase8_dev/hybrid_es_b_v2_teacher1826_selectroute_resume_routeronly_from1826_seed1841_p1,stopped_early,,false,,,results/phase8_dev/hybrid_es_b_v2_teacher1826_selectroute_resume_routeronly_from1826_seed1841_p1/artifacts/phase8_verify/verification.json,base_verified,"Stopped once it was clear that router-only ES was preserving the basin but not improving content. Independent base verify on the saved best checkpoint gives overall=0.2598, route=0.4883, fq_acc=0.2575, fq_route=1.0000, fq_exit=127.00. Relative to the source-matched adapter ES run, router-only ES preserves late-route structure much better from the same 1826 source, but it still does not improve final-query accuracy."
hybrid_es_b_v2_teacher1842_resume_from1842_seed1852_p1,D,fruitful,"If teacher-seeded basin entry plus the small 1842 content recovery has created a stronger ES entry point than the raw teacher-seeded source, 2-GPU adapter ES from the rerun-clean 1842 checkpoint should improve content or route fidelity without collapsing the basin.",teacher1842_adapter_es,1852,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,scout,9f14d85,results/phase8_dev/hard_st_b_v2_teacher1821_refine_memoryreadout_longer_lowlr_seed1842_rerun1/hard_st_best.pt,results/phase8_dev/hard_st_b_v2_teacher1821_refine_memoryreadout_longer_lowlr_seed1842_rerun1,none_at_es_time,teacher_free_es_resume,configs/phase8/dev/hybrid_es_benchmark_b_v2_teacher1842_resume_from1842.yaml,results/phase8_dev/hybrid_es_b_v2_teacher1842_resume_from1842_seed1852_p1,completed,,false,,results/phase8_dev/hybrid_es_b_v2_teacher1842_resume_from1842_seed1852_p1/summary.json,results/phase8_dev/hybrid_es_b_v2_teacher1842_resume_from1842_seed1852_p1/artifacts/phase8_verify/verification.json,confirm_verified,"Adapter ES after the refined 1842 source is a negative. Raw test: overall=0.5151, route=0.7637, fq_acc=0.2660, fq_route=0.7750, fq_exit=123.17. Independent verify drops further to base overall=0.4995, fq_acc=0.2499, fq_route=0.7719, fq_exit=122.75, and full_locked fq_route=0.4493. ES after the small 1842 reopen hurts both content and route fidelity."
hybrid_es_b_v2_teacher1842_resume_routeronly_from1842_seed1852_p1,D,fruitful,"If the 1842 post-recovery ES failure is adapter-specific rather than stage-specific, the matched router-only ES branch should preserve or improve the route-faithful basin more cleanly.",teacher1842_routeronly_es,1852,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,scout,9f14d85,results/phase8_dev/hard_st_b_v2_teacher1821_refine_memoryreadout_longer_lowlr_seed1842_rerun1/hard_st_best.pt,results/phase8_dev/hard_st_b_v2_teacher1821_refine_memoryreadout_longer_lowlr_seed1842_rerun1,none_at_es_time,teacher_free_es_resume,configs/phase8/dev/hybrid_es_benchmark_b_v2_teacher1842_resume_routeronly_from1842.yaml,results/phase8_dev/hybrid_es_b_v2_teacher1842_resume_routeronly_from1842_seed1852_p1,completed,,false,,results/phase8_dev/hybrid_es_b_v2_teacher1842_resume_routeronly_from1842_seed1852_p1/summary.json,results/phase8_dev/hybrid_es_b_v2_teacher1842_resume_routeronly_from1842_seed1852_p1/artifacts/phase8_verify/verification.json,confirm_verified,"Source-matched router-only ES is even harsher on the 1842 source. Raw test: overall=0.5142, route=0.3850, fq_acc=0.2645, fq_route=0.0000, fq_exit=84.62. Independent verify gives base overall=0.5005, fq_acc=0.2523, fq_route=0.0000, fq_exit=84.42, and full_locked fq_route=0.2120. This closes the 'ES after 1842 recovery' branch as a stable negative."
hard_st_b_v2_controlsticky_keepalive_detachprefix64_latewindow32_seed1905_p1,E,exploration,"If the earlier detached-warmup failures were too extreme, a shorter detached prefix plus a shorter late-window objective may preserve the operator-learning signal while making basin entry less greedy than full-step training.",detachprefix64_latewindow32,1905,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,scout,9f14d85,,,,teacher_free_exploration,configs/phase8/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_detachprefix64_latewindow32.yaml,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_detachprefix64_latewindow32_seed1905_p1,stopped_early,,false,,,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_detachprefix64_latewindow32_seed1905_p1/artifacts/phase8_verify/verification.json,base_verified,"Stopped after repeated route-dead validation checkpoints. Independent base verify on the saved best checkpoint gives overall=0.2552, route=0.0020, fq_acc=0.2654, fq_route=0.0000, fq_exit=38.87. So this softer detached-warmup variant improves aggregate task accuracy a bit but still fails completely at final-query route discovery."
hard_st_b_v2_controlsticky_keepalive_detachprefix96_latewindow64_seed1901_p1,E,exploration,Detached warmup plus late-window-only credit may reduce greedy early-exit failure in keepalive discovery.,detachprefix96_latewindow64,1901,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,scout,9f14d85,,,,,configs/phase8/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_detachprefix96_latewindow64.yaml,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_detachprefix96_latewindow64_seed1901_p1,stopped_early,,false,,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_detachprefix96_latewindow64_seed1901_p1/summary.json,,partial_negative,Stable scout negative. Six validation checkpoints reached fq_acc in the 0.233-0.258 band with fq_route fixed at 0.0 while exits collapsed from 39.56 to 7.57.
hard_st_b_v2_controlsticky_keepalive_detachprefix96_lowlr_seed1908_p1,E,exploration,"If the pure detachprefix96 scout is failing because optimization is too aggressive, lowering the learning rate may preserve its delayed-exit behavior while giving any latent route structure a better chance to survive.",detachprefix96_lowlr,1908,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,tuned,9f14d85,,,,teacher_free_exploration,configs/phase8/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_detachprefix96_lowlr.yaml,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_detachprefix96_lowlr_seed1908_p1,stopped_early,,false,,,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_detachprefix96_lowlr_seed1908_p1/artifacts/phase8_verify/verification.json,base_verified,"Stopped after ten validation checkpoints with fq_route fixed at 0.0. Independent base verify gives overall=0.2458, route=0.0085, fq_acc=0.2286, fq_route=0.0000, fq_exit=15.59. Lowering the learning rate did not rescue detachprefix96 basin entry; it removed most of the generic route-match gain without producing final-query routing."
hard_st_b_v2_controlsticky_keepalive_detachprefix96_seed1901_p1,E,exploration,"If detached warmup itself is useful without any late-window truncation, a pure detachprefix96 run may preserve the operator-learning prior while avoiding the extra credit-assignment distortion from late-window-only training.",detachprefix96,1901,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,scout,9f14d85,,,,teacher_free_exploration,configs/phase8/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_detachprefix96.yaml,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_detachprefix96_seed1901_p1,stopped_early,,false,,,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_detachprefix96_seed1901_p1/artifacts/phase8_verify/verification.json,base_verified,"Stopped after ten validation checkpoints with fq_route fixed at 0.0. Independent base verify gives overall=0.2461, route=0.0771, fq_acc=0.2560, fq_route=0.0000, fq_exit=18.18. So pure detachprefix warmup still buys some delayed exits and generic route match, but no final-query route discovery."
hard_st_b_v2_controlsticky_keepalive_latewindow32_seed1906_p1,E,exploration,Late-window-only supervision without detached prefix may still reduce early-exit greed and expose delayed-route structure.,latewindow32,1906,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,scout,9f14d85,,,,,configs/phase8/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_latewindow32.yaml,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_latewindow32_seed1906_p1,stopped_early,,false,,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_latewindow32_seed1906_p1/summary.json,,partial_negative,Second cluster-E scout negative. Six validations showed aggregate route rising only to 0.255 with fq_route remaining 0.0 and fq_exit collapsing to roughly 4-6 steps.
hard_st_b_v2_controlsticky_keepalive_latewindow64_lowlr_seed1907_p1,E,exploration,"If the longer late-window-only scout is failing because the keepalive controller is being pushed too aggressively, lowering the learning rate may preserve its longer-horizon behavior while giving delayed-route structure a fairer chance to form.",latewindow64_lowlr,1907,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,tuned,9f14d85,,,,teacher_free_exploration,configs/phase8/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_latewindow64_lowlr.yaml,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_latewindow64_lowlr_seed1907_p1,stopped_early,,false,,,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_latewindow64_lowlr_seed1907_p1/artifacts/phase8_verify/verification.json,base_verified,"Stopped after ten validation checkpoints with fq_route fixed at 0.0. Independent base verify gives overall=0.2546, route=0.0218, fq_acc=0.2627, fq_route=0.0000, fq_exit=10.94. Lowering the learning rate did not rescue latewindow64 basin entry; it mostly traded away generic route match and late exits without producing final-query routing."
hard_st_b_v2_controlsticky_keepalive_latewindow64_seed1902_p1,E,exploration,"If the previous late-window-only scout used too short a horizon, a longer late-window objective may preserve more delayed-route credit without needing detached warmup.",latewindow64,1902,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,scout,9f14d85,,,,teacher_free_exploration,configs/phase8/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_latewindow64.yaml,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_latewindow64_seed1902_p1,stopped_early,,false,,,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_latewindow64_seed1902_p1/artifacts/phase8_verify/verification.json,base_verified,"Stopped after eight validation checkpoints with fq_route fixed at 0.0. Independent base verify gives overall=0.2373, route=0.0824, fq_acc=0.2320, fq_route=0.0000, fq_exit=39.39. So a longer late-window objective still only buys delayed exits, not final-query route discovery."
hard_st_b_v2_controlsticky_keepalive_trunc32_detachprefix96_seed1904_p1,E,exploration,"If detached warmup needs less temporal truncation rather than less detach depth, a truncation-limited detachprefix96 run may keep the operator-learning prior while still letting gradients shape late waiting behavior.",trunc32_detachprefix96,1904,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,scout,9f14d85,,,,teacher_free_exploration,configs/phase8/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_trunc32_detachprefix96.yaml,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_trunc32_detachprefix96_seed1904_p1,stopped_early,,false,,,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_trunc32_detachprefix96_seed1904_p1/artifacts/phase8_verify/verification.json,base_verified,"Stopped after repeated route-dead validation checkpoints, then independently verified the saved best checkpoint. Base verify gives overall=0.2370, route=0.0003, fq_acc=0.2366, fq_route=0.0000, fq_exit=56.63. So truncation-limited detached warmup still delays more than the softer 1905 variant but remains completely route-dead on final-query cases."
hard_st_b_v2_controlsetclear_memoryheavy_exitselect_phase8_seed1912_p1,F,exploration,"If the keepalive family is still too brittle, the older memoryheavy exitselect control line is the strongest structurally different architecture to revisit under the phase-8 budget because it previously showed some late-route structure.",controlsetclear_memoryheavy_exitselect_phase8,1912,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,scout,9f14d85,,,,teacher_free_exploration,configs/phase8/dev/hard_st_benchmark_b_v2_controlsetclear_memoryheavy_exitselect_phase8.yaml,results/phase8_dev/hard_st_b_v2_controlsetclear_memoryheavy_exitselect_phase8_seed1912_p1,stopped_early,,false,,,results/phase8_dev/hard_st_b_v2_controlsetclear_memoryheavy_exitselect_phase8_seed1912_p1/artifacts/phase8_verify/verification.json,base_verified,"Stopped after eleven validation checkpoints with fq_route fixed at 0.0. Independent base verify gives overall=0.2487, route=0.0104, fq_acc=0.2426, fq_route=0.0000, fq_exit=27.38. So the phase-8 memoryheavy exitselect revisit is a stable negative on final-query routing despite modest aggregate-control improvements."
hard_st_b_v2_controlsetclear_waitstate_memoryheavy_phase8_lowlr_seed1953_p1,F,exploration,"If the waitstate-memoryheavy controller is only failing because the default optimizer destroys the small amount of late structure too quickly, lowering the learning rate may preserve that structure long enough to reveal whether any final-query routing can form.",controlsetclear_waitstate_memoryheavy_phase8_lowlr,1953,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,tuned,9f14d85,,,,teacher_free_exploration,configs/phase8/dev/hard_st_benchmark_b_v2_controlsetclear_waitstate_memoryheavy_phase8_lowlr.yaml,results/phase8_dev/hard_st_b_v2_controlsetclear_waitstate_memoryheavy_phase8_lowlr_seed1953_p1,stopped_early,,false,,,results/phase8_dev/hard_st_b_v2_controlsetclear_waitstate_memoryheavy_phase8_lowlr_seed1953_p1/artifacts/phase8_verify/verification.json,base_verified,"Stopped after eleven validation checkpoints with fq_route fixed at 0.0. Independent base verify gives overall=0.4339, route=0.1816, fq_acc=0.2567, fq_route=0.0000, fq_exit=5.15. Lowering the learning rate did not rescue waitstate-memoryheavy routing; it mainly reduced the generic route-match gain seen in the untuned run."
hard_st_b_v2_controlsetclear_waitstate_memoryheavy_phase8_seed1951_p1,F,exploration,"If the exitselect architecture fails because it still makes route choice too directly, a waitstate-heavy set/clear controller with explicit memory may retain more late control structure under the same phase-8 budget.",controlsetclear_waitstate_memoryheavy_phase8,1951,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,scout,9f14d85,,,,teacher_free_exploration,configs/phase8/dev/hard_st_benchmark_b_v2_controlsetclear_waitstate_memoryheavy_phase8.yaml,results/phase8_dev/hard_st_b_v2_controlsetclear_waitstate_memoryheavy_phase8_seed1951_p1,stopped_early,,false,,,results/phase8_dev/hard_st_b_v2_controlsetclear_waitstate_memoryheavy_phase8_seed1951_p1/artifacts/phase8_verify/verification.json,base_verified,"Stopped after eight validation checkpoints with fq_route fixed at 0.0. Independent base verify gives overall=0.4772, route=0.3132, fq_acc=0.2366, fq_route=0.0000, fq_exit=15.68. So the waitstate-heavy variant improves aggregate routing more than 1912 but still fails completely on final-query route discovery."
hard_st_b_v2_controlsticky_keepalive_setclearhybrid_phase8_seed1952_p1,F,exploration,A set/clear hybrid control architecture may provide a stronger inductive bias for keepalive basin entry than plain sticky control.,controlsticky_keepalive_setclearhybrid_phase8,1952,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,scout,9f14d85,,,,,configs/phase8/dev/hard_st_benchmark_b_v2_controlsticky_keepalive_setclearhybrid_phase8.yaml,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_setclearhybrid_phase8_seed1952_p1,completed,,true,Stable negative after a fair scout: best final-query route stayed ~0.001 at step 23 and the run finished at fq_route=0.0 with early exits. No delayed-route basin entry.,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_setclearhybrid_phase8_seed1952_p1/summary.json,,summary_only,"Completed cluster-F scout. Aggregate accuracy improved to 0.4863 by step 263, but final-query routing stayed effectively zero and exit timing regressed to 14.59, so the set/clear hybrid did not solve basin entry."
hard_st_b_v2_controlwaitact_releaseaux_phase8_seed1914_p1,F,exploration,"If the set/clear memory-heavy family is still too indirect, the older controlwaitact plus release auxiliary controller may offer a cleaner structured alternative under the same phase-8 budget.",controlwaitact_releaseaux_phase8,1914,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,scout,9f14d85,,,,teacher_free_exploration,configs/phase8/dev/hard_st_benchmark_b_v2_controlwaitact_releaseaux_phase8.yaml,results/phase8_dev/hard_st_b_v2_controlwaitact_releaseaux_phase8_seed1914_p1,stopped_early,,false,,,results/phase8_dev/hard_st_b_v2_controlwaitact_releaseaux_phase8_seed1914_p1/artifacts/phase8_verify/verification.json,base_verified,"Stopped after ten validation checkpoints with fq_route fixed at 0.0 and fq_exit fixed near 2-3 steps. Independent base verify gives overall=0.4565, route=0.2021, fq_acc=0.2660, fq_route=0.0000, fq_exit=2.70. So this controlwaitact architecture improves aggregate accuracy but still does not discover delayed final-query routing."
hard_st_b_v2_monotone_wait_direct_phase8_lowlr_seed1916_p1,F,exploration,"If the monotone controller is only failing because its delayed-exit regime is too unstable under the default optimizer, lowering the learning rate may preserve the late-exit behavior long enough to reveal whether any final-query routing can form.",monotone_wait_direct_phase8_lowlr,1916,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,tuned,9f14d85,,,,teacher_free_exploration,configs/phase8/dev/hard_st_benchmark_b_v2_monotone_wait_direct_phase8_lowlr.yaml,results/phase8_dev/hard_st_b_v2_monotone_wait_direct_phase8_lowlr_seed1916_p1,stopped_early,,false,,,results/phase8_dev/hard_st_b_v2_monotone_wait_direct_phase8_lowlr_seed1916_p1/artifacts/phase8_verify/verification.json,base_verified,"Stopped after six validation checkpoints with fq_route fixed at 0.0. Independent base verify gives overall=0.2544, route=0.0171, fq_acc=0.2570, fq_route=0.0000, fq_exit=30.64. Lowering the learning rate preserved some late exits but still did not reveal any final-query route discovery."
hard_st_b_v2_monotone_wait_direct_phase8_seed1911_p1,F,exploration,"If the releaseaux controller still exits greedily, a monotone wait-then-act controller may provide a stronger structural bias toward delayed decisions under the same phase-8 budget.",monotone_wait_direct_phase8,1911,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,scout,9f14d85,,,,teacher_free_exploration,configs/phase8/dev/hard_st_benchmark_b_v2_monotone_wait_direct_phase8.yaml,results/phase8_dev/hard_st_b_v2_monotone_wait_direct_phase8_seed1911_p1,stopped_early,,false,,,results/phase8_dev/hard_st_b_v2_monotone_wait_direct_phase8_seed1911_p1/artifacts/phase8_verify/verification.json,base_verified,"Stopped after seven validation checkpoints. Independent base verify gives overall=0.2632, route=0.0015, fq_acc=0.2600, fq_route=0.0000, fq_exit=44.95. So the monotone controller really does produce later exits, but still without any final-query route discovery."
hard_st_b_v2_recurrent_waitact_curriculum_phase8_seed1913_p1,F,exploration,"If both monotone waiting and controlwaitact fail for opposite reasons, a recurrent wait/act controller may supply the missing temporal memory without the fragile set/clear structure.",recurrent_waitact_curriculum_phase8,1913,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,scout,9f14d85,,,,teacher_free_exploration,configs/phase8/dev/hard_st_benchmark_b_v2_recurrent_waitact_curriculum_phase8.yaml,results/phase8_dev/hard_st_b_v2_recurrent_waitact_curriculum_phase8_seed1913_p1,stopped_early,,false,,,results/phase8_dev/hard_st_b_v2_recurrent_waitact_curriculum_phase8_seed1913_p1/artifacts/phase8_verify/verification.json,base_verified,"Stopped after seven validation checkpoints with fq_route fixed at 0.0. Independent base verify gives overall=0.4521, route=0.1018, fq_acc=0.2625, fq_route=0.0000, fq_exit=9.95. So the recurrent wait/act controller is also route-dead on final-query cases despite somewhat later exits than the most premature architecture variants."
reinforce_b_v2_controlsticky_keepalive_base_phase8_seed1921_p1,G,exploration,"If phase-7 REINFORCE failed partly because the budget was too short, the longer phase-8 base REINFORCE run may discover whether the family can at least produce non-trivial final-query routing before tuning.",reinforce_keepalive_base_phase8,1921,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,scout,9f14d85,,,,teacher_free_exploration,configs/phase8/dev/reinforce_benchmark_b_v2_controlsticky_keepalive_base_phase8.yaml,results/phase8_dev/reinforce_b_v2_controlsticky_keepalive_base_phase8_seed1921_p1,stopped_early,,false,,,results/phase8_dev/reinforce_b_v2_controlsticky_keepalive_base_phase8_seed1921_p1/artifacts/phase8_verify/verification.json,base_verified,"Stopped after repeated late validation checkpoints with fq_route=0.0 and fq_exit=0. Independent base verify gives overall=0.4473, route=0.2559, fq_acc=0.2487, fq_route=0.0000, fq_exit=0.00. So the longer base REINFORCE budget still collapses into immediate-exit behavior."
reinforce_b_v2_controlsticky_keepalive_controlaux_phase8_seed1923_p1,G,exploration,"If policy-gradient discovery fails because the controller lacks an explicit latent target, adding the control auxiliary may stabilize route discovery enough to break out of the immediate-exit regime.",reinforce_keepalive_controlaux_phase8,1923,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,scout,9f14d85,,,,teacher_free_exploration,configs/phase8/dev/reinforce_benchmark_b_v2_controlsticky_keepalive_controlaux_phase8.yaml,results/phase8_dev/reinforce_b_v2_controlsticky_keepalive_controlaux_phase8_seed1923_p1,stopped_early,,false,,,results/phase8_dev/reinforce_b_v2_controlsticky_keepalive_controlaux_phase8_seed1923_p1/artifacts/phase8_verify/verification.json,base_verified,"Stopped after six validation checkpoints with fq_route fixed at 0.0 and fq_exit fixed near 0. Independent base verify gives overall=0.4355, route=0.2559, fq_acc=0.2340, fq_route=0.0000, fq_exit=1.25. So the extra control auxiliary still does not create delayed-route discovery under REINFORCE."
reinforce_b_v2_controlsticky_keepalive_entropyhigh_phase8_seed1922_p1,G,exploration,"If the base phase-8 REINFORCE run is under-exploring, a higher-entropy controller objective may keep it from collapsing into the immediate-exit regime long enough to discover delayed routing.",reinforce_keepalive_entropyhigh_phase8,1922,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,scout,9f14d85,,,,teacher_free_exploration,configs/phase8/dev/reinforce_benchmark_b_v2_controlsticky_keepalive_entropyhigh_phase8.yaml,results/phase8_dev/reinforce_b_v2_controlsticky_keepalive_entropyhigh_phase8_seed1922_p1,stopped_early,,false,,,results/phase8_dev/reinforce_b_v2_controlsticky_keepalive_entropyhigh_phase8_seed1922_p1/artifacts/phase8_verify/verification.json,base_verified,"Stopped after six validation checkpoints that exactly matched the route-dead immediate-exit regime. Independent base verify gives overall=0.4398, route=0.2559, fq_acc=0.2373, fq_route=0.0000, fq_exit=0.00. Higher entropy did not produce any delayed final-query behavior."
reinforce_b_v2_controlsticky_keepalive_exitmask_controlaux_phase8_seed1924_p1,G,exploration,"If the remaining REINFORCE failure is mostly due to unconstrained premature exits, combining exit masking with the control auxiliary may be the last practical policy-gradient chance to force a delayed-routing regime.",reinforce_keepalive_exitmask_controlaux_phase8,1924,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,scout,9f14d85,,,,teacher_free_exploration,configs/phase8/dev/reinforce_benchmark_b_v2_controlsticky_keepalive_exitmask_controlaux_phase8.yaml,results/phase8_dev/reinforce_b_v2_controlsticky_keepalive_exitmask_controlaux_phase8_seed1924_p1,completed,,false,,,results/phase8_dev/reinforce_b_v2_controlsticky_keepalive_exitmask_controlaux_phase8_seed1924_p1/artifacts/phase8_verify/verification.json,base_verified,"Completed the fourth phase-8 REINFORCE scout and independently verified the saved best checkpoint. Base verify gives overall=0.3724, route=0.2559, fq_acc=0.2366, fq_route=0.0000, fq_exit=0.00. The late raw validation exit-time spike did not survive independent verification, so the full four-variant REINFORCE family remains route-dead."
reinforce_b_v2_controlsticky_keepalive_exitmask_phase8_seed1961_p1,G,exploration,Improved REINFORCE with exitmask support may escape the hard-ST-specific greedy early-exit failure.,reinforce_exitmask_phase8,1961,train_seed=11,val_seed=101,test_seed=1001,confirm_seed=21001,scout,9f14d85,,,,,configs/phase8/dev/reinforce_benchmark_b_v2_controlsticky_keepalive_exitmask_phase8.yaml,results/phase8_dev/reinforce_b_v2_controlsticky_keepalive_exitmask_phase8_seed1961_p1,completed,,false,,results/phase8_dev/reinforce_b_v2_controlsticky_keepalive_exitmask_phase8_seed1961_p1/summary.json,,partial_negative,"Completed scout negative. Validation overall climbed into the 0.43-0.45 band, but final-query route match stayed at 0.0 through step 319 and final-query exits collapsed to roughly 0-3 steps."
confirm_hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1874_p1,H,exploration,Locked confirmation evaluation for the promoted strong-teacher basin-entry branch.,locked_confirm_teacher_keepalive_panel,1874,train_seed=11,val_seed=101,test_seed=1001,locked_phase8_confirms,confirmation,9f14d85,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1874_p1/hard_st_best.pt,,teacher_free_at_eval,locked_confirmation,scripts/run_phase8_confirm.sh,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1874_p1,completed,,false,,,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1874_p1/artifacts/phase8_verify/verification.json,confirm_verified,Locked-confirmation umbrella row closed. See sibling split rows and verification artifact; base/full_locked/finalquery_heavy/longdistance are all recorded.
confirm_hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1874_p1_finalquery_heavy,H,exploration,Held-out evaluation for phase-8 headline branches.,heldout_finalquery_heavy,1874,train_seed=11,val_seed=101,test_seed=1001,finalquery_heavy,confirmation,9f14d85,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1874_p1/hard_st_best.pt,,teacher_free_at_eval,finalquery_heavy,scripts/run_phase8_confirm.sh,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1874_p1,completed,,false,,,results/phase8_dev/hard_st_b_v2_controlsticky_keepalive_teacher_keepalive_waitrelease_only_longrelease_delayed_dropout_selectacc_seed1874_p1/artifacts/phase8_verify/verification.json,confirm_verified,"finalquery_heavy: overall=0.4401, fq_acc=0.2939, fq_route=0.8789, fq_exit=115.56."
